id,生命,攻击,护甲,减免伤害,最终伤害,暴击几率,抗暴几率,暴击伤害,火,冰,雷,冥,火抗,冰抗,雷抗,冥抗,生命偷取,伤害反弹,怒气,气力值,速度,冷却缩减
v_shenghuo_400_6,1125,113,56,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_7,2250,113,56,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_8,2250,226,56,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_9,2250,226,112,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_10,2250,226,112,135,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_11,2250,226,112,188,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_12,2250,226,112,188,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_13,3563,226,112,188,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_14,3563,357,112,188,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_15,3563,357,112,241,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_16,3563,357,178,241,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_17,3563,357,178,294,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_18,3563,357,178,294,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_19,4876,357,178,294,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_20,4876,357,178,347,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_21,4876,507,178,347,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_22,4876,507,253,347,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_23,4876,507,253,407,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_24,4876,507,253,407,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_25,4876,507,253,467,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_26,6376,507,253,467,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_27,6376,657,253,467,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_28,6376,657,328,467,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_29,6376,657,328,527,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_30,6376,657,328,587,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_31,6376,657,328,587,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_32,8064,657,328,587,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_33,8064,826,328,587,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_34,8064,826,412,587,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_35,8064,826,412,655,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_36,8064,826,412,723,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_37,8064,826,412,723,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_38,9752,826,412,723,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_39,9752,995,412,723,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_40,9752,995,412,791,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_41,9752,995,506,791,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_42,9752,995,506,866,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_43,9752,995,506,866,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_44,11627,995,506,866,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_45,11627,995,506,941,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_46,11627,1183,506,941,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_47,11627,1183,600,941,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_48,11627,1183,600,1016,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_49,11627,1183,600,1016,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_400_50,11627,1183,600,1091,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_1,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_2,1350,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_3,1350,135,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_4,1350,135,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_5,1350,135,68,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_6,1350,135,68,54,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_7,2700,135,68,54,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_8,2700,270,68,54,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_9,2700,270,136,54,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_10,2700,270,136,54,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_11,2700,270,136,117,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_12,2700,270,136,117,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_13,4275,270,136,117,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_14,4275,428,136,117,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_15,4275,428,136,117,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_16,4275,428,215,117,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_17,4275,428,215,180,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_18,4275,428,215,180,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_19,5850,428,215,180,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_20,5850,428,215,180,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_21,5850,608,215,180,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_22,5850,608,305,180,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_23,5850,608,305,252,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_24,5850,608,305,252,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_25,5850,608,305,252,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_26,7650,608,305,252,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_27,7650,788,305,252,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_28,7650,788,395,252,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_29,7650,788,395,324,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_30,7650,788,395,324,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_31,7650,788,395,324,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_32,9675,788,395,324,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_33,9675,991,395,324,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_34,9675,991,496,324,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_35,9675,991,496,324,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_36,9675,991,496,405,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_37,9675,991,496,405,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_38,11700,991,496,405,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_39,11700,1194,496,405,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_40,11700,1194,496,405,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_41,11700,1194,609,405,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_42,11700,1194,609,495,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_43,11700,1194,609,495,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_44,13950,1194,609,495,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_45,13950,1194,609,495,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_46,13950,1419,609,495,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_47,13950,1419,722,495,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_48,13950,1419,722,585,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_49,13950,1419,722,585,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenghuo_500_50,13950,1419,722,585,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_1_1,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,848,0,0,0,0,0,0
v_shenqi_1_2,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,1696,0,0,0,0,0,0
v_shenqi_1_3,0,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,2544,0,0,0,0,0,0
v_shenqi_1_4,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,3392,0,0,0,0,0,0
v_shenqi_1_5,0,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,4240,0,0,0,0,0,0
v_shenqi_1_6,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,5088,0,0,0,0,0,0
v_shenqi_1_7,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,5936,0,0,0,0,0,0
v_shenqi_1_8,0,0,0,0,0,0,0,0,0,0,3392,0,0,0,0,6784,0,0,0,0,0,0
v_shenqi_1_9,0,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,7632,0,0,0,0,0,0
v_shenqi_1_10,0,0,0,0,0,0,0,0,0,0,4240,0,0,0,0,8480,0,0,0,0,0,0
v_shenqi_2_1,0,0,0,0,0,0,0,0,0,424,0,0,0,0,848,0,0,0,0,0,0,0
v_shenqi_2_2,0,0,0,0,0,0,0,0,0,848,0,0,0,0,1696,0,0,0,0,0,0,0
v_shenqi_2_3,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,2544,0,0,0,0,0,0,0
v_shenqi_2_4,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,3392,0,0,0,0,0,0,0
v_shenqi_2_5,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,4240,0,0,0,0,0,0,0
v_shenqi_2_6,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,5088,0,0,0,0,0,0,0
v_shenqi_2_7,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,5936,0,0,0,0,0,0,0
v_shenqi_2_8,0,0,0,0,0,0,0,0,0,3392,0,0,0,0,6784,0,0,0,0,0,0,0
v_shenqi_2_9,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,7632,0,0,0,0,0,0,0
v_shenqi_2_10,0,0,0,0,0,0,0,0,0,4240,0,0,0,0,8480,0,0,0,0,0,0,0
v_shenqi_3_1,2120,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_2,4240,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_3,6360,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_4,8480,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_5,10600,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_6,12720,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_7,14840,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_8,16960,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_9,19080,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_3_10,21200,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_4_1,0,0,0,0,0,0,0,0,0,0,0,424,848,0,0,0,0,0,0,0,0,0
v_shenqi_4_2,0,0,0,0,0,0,0,0,0,0,0,848,1696,0,0,0,0,0,0,0,0,0
v_shenqi_4_3,0,0,0,0,0,0,0,0,0,0,0,1272,2544,0,0,0,0,0,0,0,0,0
v_shenqi_4_4,0,0,0,0,0,0,0,0,0,0,0,1696,3392,0,0,0,0,0,0,0,0,0
v_shenqi_4_5,0,0,0,0,0,0,0,0,0,0,0,2120,4240,0,0,0,0,0,0,0,0,0
v_shenqi_4_6,0,0,0,0,0,0,0,0,0,0,0,2544,5088,0,0,0,0,0,0,0,0,0
v_shenqi_4_7,0,0,0,0,0,0,0,0,0,0,0,2968,5936,0,0,0,0,0,0,0,0,0
v_shenqi_4_8,0,0,0,0,0,0,0,0,0,0,0,3392,6784,0,0,0,0,0,0,0,0,0
v_shenqi_4_9,0,0,0,0,0,0,0,0,0,0,0,3816,7632,0,0,0,0,0,0,0,0,0
v_shenqi_4_10,0,0,0,0,0,0,0,0,0,0,0,4240,8480,0,0,0,0,0,0,0,0,0
v_shenqi_5_1,0,0,0,0,0,0,0,0,424,0,0,0,0,848,0,0,0,0,0,0,0,0
v_shenqi_5_2,0,0,0,0,0,0,0,0,848,0,0,0,0,1696,0,0,0,0,0,0,0,0
v_shenqi_5_3,0,0,0,0,0,0,0,0,1272,0,0,0,0,2544,0,0,0,0,0,0,0,0
v_shenqi_5_4,0,0,0,0,0,0,0,0,1696,0,0,0,0,3392,0,0,0,0,0,0,0,0
v_shenqi_5_5,0,0,0,0,0,0,0,0,2120,0,0,0,0,4240,0,0,0,0,0,0,0,0
v_shenqi_5_6,0,0,0,0,0,0,0,0,2544,0,0,0,0,5088,0,0,0,0,0,0,0,0
v_shenqi_5_7,0,0,0,0,0,0,0,0,2968,0,0,0,0,5936,0,0,0,0,0,0,0,0
v_shenqi_5_8,0,0,0,0,0,0,0,0,3392,0,0,0,0,6784,0,0,0,0,0,0,0,0
v_shenqi_5_9,0,0,0,0,0,0,0,0,3816,0,0,0,0,7632,0,0,0,0,0,0,0,0
v_shenqi_5_10,0,0,0,0,0,0,0,0,4240,0,0,0,0,8480,0,0,0,0,0,0,0,0
v_shenqi_6_1,0,212,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_2,0,424,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_3,0,636,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_4,0,848,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_5,0,1060,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_6,0,1272,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_7,0,1484,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_8,0,1696,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_9,0,1908,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_6_10,0,2120,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_1,2120,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_2,4240,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_3,6360,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_4,8480,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_5,10600,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_6,12720,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_7,14840,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_8,16960,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_9,19080,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_7_10,21200,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_8_1,0,0,0,0,0,0,0,0,424,0,0,0,0,848,0,0,0,0,0,0,0,0
v_shenqi_8_2,0,0,0,0,0,0,0,0,848,0,0,0,0,1696,0,0,0,0,0,0,0,0
v_shenqi_8_3,0,0,0,0,0,0,0,0,1272,0,0,0,0,2544,0,0,0,0,0,0,0,0
v_shenqi_8_4,0,0,0,0,0,0,0,0,1696,0,0,0,0,3392,0,0,0,0,0,0,0,0
v_shenqi_8_5,0,0,0,0,0,0,0,0,2120,0,0,0,0,4240,0,0,0,0,0,0,0,0
v_shenqi_8_6,0,0,0,0,0,0,0,0,2544,0,0,0,0,5088,0,0,0,0,0,0,0,0
v_shenqi_8_7,0,0,0,0,0,0,0,0,2968,0,0,0,0,5936,0,0,0,0,0,0,0,0
v_shenqi_8_8,0,0,0,0,0,0,0,0,3392,0,0,0,0,6784,0,0,0,0,0,0,0,0
v_shenqi_8_9,0,0,0,0,0,0,0,0,3816,0,0,0,0,7632,0,0,0,0,0,0,0,0
v_shenqi_8_10,0,0,0,0,0,0,0,0,4240,0,0,0,0,8480,0,0,0,0,0,0,0,0
v_shenqi_9_1,0,0,106,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_2,0,0,212,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_3,0,0,318,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_4,0,0,424,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_5,0,0,530,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_6,0,0,636,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_7,0,0,742,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_8,0,0,848,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_9,0,0,954,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_9_10,0,0,1060,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_10_1,0,0,0,0,0,0,0,0,0,424,0,0,0,0,848,0,0,0,0,0,0,0
v_shenqi_10_2,0,0,0,0,0,0,0,0,0,848,0,0,0,0,1696,0,0,0,0,0,0,0
v_shenqi_10_3,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,2544,0,0,0,0,0,0,0
v_shenqi_10_4,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,3392,0,0,0,0,0,0,0
v_shenqi_10_5,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,4240,0,0,0,0,0,0,0
v_shenqi_10_6,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,5088,0,0,0,0,0,0,0
v_shenqi_10_7,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,5936,0,0,0,0,0,0,0
v_shenqi_10_8,0,0,0,0,0,0,0,0,0,3392,0,0,0,0,6784,0,0,0,0,0,0,0
v_shenqi_10_9,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,7632,0,0,0,0,0,0,0
v_shenqi_10_10,0,0,0,0,0,0,0,0,0,4240,0,0,0,0,8480,0,0,0,0,0,0,0
v_shenqi_11_1,0,0,0,0,0,0,0,0,0,0,0,424,848,0,0,0,0,0,0,0,0,0
v_shenqi_11_2,0,0,0,0,0,0,0,0,0,0,0,848,1696,0,0,0,0,0,0,0,0,0
v_shenqi_11_3,0,0,0,0,0,0,0,0,0,0,0,1272,2544,0,0,0,0,0,0,0,0,0
v_shenqi_11_4,0,0,0,0,0,0,0,0,0,0,0,1696,3392,0,0,0,0,0,0,0,0,0
v_shenqi_11_5,0,0,0,0,0,0,0,0,0,0,0,2120,4240,0,0,0,0,0,0,0,0,0
v_shenqi_11_6,0,0,0,0,0,0,0,0,0,0,0,2544,5088,0,0,0,0,0,0,0,0,0
v_shenqi_11_7,0,0,0,0,0,0,0,0,0,0,0,2968,5936,0,0,0,0,0,0,0,0,0
v_shenqi_11_8,0,0,0,0,0,0,0,0,0,0,0,3392,6784,0,0,0,0,0,0,0,0,0
v_shenqi_11_9,0,0,0,0,0,0,0,0,0,0,0,3816,7632,0,0,0,0,0,0,0,0,0
v_shenqi_11_10,0,0,0,0,0,0,0,0,0,0,0,4240,8480,0,0,0,0,0,0,0,0,0
v_shenqi_12_1,0,0,106,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_2,0,0,212,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_3,0,0,318,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_4,0,0,424,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_5,0,0,530,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_6,0,0,636,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_7,0,0,742,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_8,0,0,848,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_9,0,0,954,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_12_10,0,0,1060,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_13_1,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,848,0,0,0,0,0,0
v_shenqi_13_2,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,1696,0,0,0,0,0,0
v_shenqi_13_3,0,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,2544,0,0,0,0,0,0
v_shenqi_13_4,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,3392,0,0,0,0,0,0
v_shenqi_13_5,0,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,4240,0,0,0,0,0,0
v_shenqi_13_6,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,5088,0,0,0,0,0,0
v_shenqi_13_7,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,5936,0,0,0,0,0,0
v_shenqi_13_8,0,0,0,0,0,0,0,0,0,0,3392,0,0,0,0,6784,0,0,0,0,0,0
v_shenqi_13_9,0,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,7632,0,0,0,0,0,0
v_shenqi_13_10,0,0,0,0,0,0,0,0,0,0,4240,0,0,0,0,8480,0,0,0,0,0,0
v_shenqi_14_1,2120,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_2,4240,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_3,6360,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_4,8480,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_5,10600,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_6,12720,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_7,14840,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_8,16960,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_9,19080,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_14_10,21200,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_1,0,212,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_2,0,424,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_3,0,636,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_4,0,848,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_5,0,1060,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_6,0,1272,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_7,0,1484,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_8,0,1696,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_9,0,1908,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_shenqi_15_10,0,2120,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
