角色id,ID,名字,图标,基础伤害系数,所属技能,升级影响的状态
roleId,id,name,icon,damageRate,parentSkillId,levelBuffs
zsz_mdy_01_niutou,chongzhuang01,众神传牛头冲撞,,1
zsz_mdy_01_niutou,tiaoza01,众神传牛头跳砸,,1
zsz_mdy_01_niutou,fuhuo01,众神传牛头复活,,1
zsz_mdy_01_niutou,jiuren01,众神传牛头救人,,1
zsz_mdy_02_mdy,gongji01,众神传美狄亚普攻,,1
zsz_mdy_02_mdy,jineng_siwangchanrao,众神传美狄亚死亡缠绕,,1
zsz_mdy_02_mdy,jineng_mingjiedeguihuan,众神传美狄亚冥界的,,1
zsz_mdy_02_yas,gongji01,众神传伊阿宋普攻,,1
zsz_mdy_02_yas,gongji02,众神传伊阿宋技能,,1
zsz_aetms_01_wolf_small,gongji01,众神传,,1
zsz_aetms_01_wolf_small,puyao_01,众神传,,1
zsz_aetms_01_wolf_small,houtiao,众神传,,1
zsz_aetms_01_aetms_yellow,gongji01,众神传,,1
zsz_aetms_01_aetms_blue,gongji02,众神传,,1
zsz_aetms_01_soldier,gongji01,众神传,,1
zsz_aetms_01_soldier,kuangzhan_01,众神传,,1
PT_bs_01,skill_01_jurencai,独眼巨人脚踩,,3
PT_bs_01,skill_01_jurenhuixuan,独眼巨人回旋斩,,2
PT_bs_01,skill_01_jurenchongci,独眼巨人冲刺,,5
PT_bs_01,skill_01_jurenchongci1,独眼巨人冲刺,,5
PT_bs_01,skill_01_jurenchongci_qianyao,独眼巨人冲刺,,5
PT_bs_01,skill_01_jurenhuixuan_1,独眼巨人回旋斩疯狂,,5
PT_jy_03,gongji01,羊头BOSS普攻,,1.3
PT_jy_03,huixuanzhan,羊头BOSS抓击,,3
PT_jy_03,gedang,羊头BOSS格挡,,3
PT_jy_03,xuli01,羊头BOSS抓击,,3
PT_jy_03,xuli02,羊头BOSS抓击,,3
PT_jy_03,xuli03,羊头BOSS抓击,,3
