hd_hadisi_dagou_big,小狗da,mod_jiangshilang_big,僵尸小狗da,3,,怪物属性,v_hd_hadisi_dagou_big,d_hd_hadisi_dagou_big,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,gongji01,"puyao_01,houtiao",skill_jianshougou,5,5,,小血条,,0,xb_04begin,xb_04dead,xb_04daodi01,ai_xb_04:僵尸狗AI,,,,101,1,1.5,,,,,,1
xj_global_enemy,全局敌人,mod_scene,用于关卡放出飞出物和事件组，这个预制体没有模型、没有碰撞，而且角色类型为陷阱，同时加了无视攻击状态，所以这个角色不会被其他角色检测和攻击到,7,,怪物属性,v_xj_global_enemy,d_xj_global_enemy,,11,"不可抓取,不可冲撞"
xj_03_bingdong,冰冻陷阱,mod_bingdongxianjing,冰冻陷阱,7,,怪物属性,v_jz_01,d_jz_01,1,2310,"不可抓取,不可冲撞",,,,,,,skill_bingdongxianjing,5,5,,,,,wuchusheng,bs_01wusiwang,,,,,,,,,,,,,,1
xj_04dici,地刺陷阱,mod_dici,地刺陷阱,7,,怪物属性,v_jz_01,d_jz_01,1,2310,"不可抓取,不可冲撞",,,,,,gongji00,skill_dicixianjing,5,5,,,,,wuchusheng,bs_01wusiwang,,ai_dici_04:地刺AI,,,,,,,,,,,,1
xj_05cilong,刺笼,mod_cilong,刺笼,3,,怪物属性,v_bx_01,d_bx_01,1,206,"不可抓取,不可冲撞",,,,,,,skill_cilong,5,5,,,,,wuchusheng,xj_05dead,,,,,,,,,,,,,,1
xj_06longzi,笼子,mod_longzi,笼子,7,,怪物属性,v_bx_01,d_bx_01,1,206,"不可抓取,不可冲撞",,,,,,,skill_longzi,5,5,,,,,wuchusheng,xj_06dead,,,,,,,,,,,,,,1
taopao_xb_08,蛮族法师兵(逃跑）,mod_renleifashi_big,蛮族法师兵,3,,怪物属性,v_taopao_xb_08,d_taopao_xb_08,1,3002,"不可抓取,不可冲撞",,"闪白,概率飙血",,,,tiaoxin,skill_taopao_08,5,5,,小血条,,0,xb_06begin,xb_06dead,xb_daodi01,,,"弱,中,中,无",斩,101,1,4,,,,,,1
fujiang_01,副将,mod_fuguan_01,副将,3,,怪物属性,v_fujiang_01,d_fujiang_01,1,2309,"不可抓取,不可冲撞",,"闪白,概率飙血",,,gongji01,gongji02,skill_fujiang,5,5,,小血条,,0,xb_06begin,fujiang_01dead,xb_daodi01,,,,,,,,,,,,,1
bx_muxiang3zu,回血木箱,mod_muxiang002,木箱,6,,怪物属性,v_bx_02,d_bx_02,1,4,不可抓取,,烟尘,,,,,skill_baoxiang_01,5,5,,,,0,wuchusheng,bx_02dead,,,,,,,,,,,,,,1
bx_jinshuguan_01,金属罐01,mod_jinshuguan_01,金属罐01,6,,怪物属性,v_bx_02,d_bx_02,1,4,不可抓取,,烟尘,,,,,skill_baoxiang_01,5,5,,,,0,wuchusheng,bx_02dead,,,,,,,,,,,,,,1
bx_jinshuguan_02,金属罐02,mod_jinshuguan_02,金属罐02,6,,怪物属性,v_bx_02,d_bx_02,1,4,不可抓取,,烟尘,,,,,skill_baoxiang_01,5,5,,,,0,wuchusheng,bx_02dead,,,,,,,,,,,,,,1
pm_man,人类平民男,mod_zx_man_01,人类平民男,3,,怪物属性,v_xb_05,d_xb_05,1,2309,"不可抓取,不可冲撞",,"闪白,概率飙血",,,,,skill_pm_man,5,5,,小血条,,,wuchusheng,xb_05dead,xb_daodi01
pm_woman,人类平民女,mod_zx_woman_01,人类平民女,3,,怪物属性,v_xb_05,d_xb_05,1,2309,"不可抓取,不可冲撞",,"闪白,概率飙血",,,,,skill_pm_woman,5,5,,小血条,,,wuchusheng,xb_05dead,xb_daodi01
shouhu_lian_kartos,守护家人链刃奎托斯,mod_kratos_shouhu_02,守护家人链刃奎托斯,4,,怪物属性,v_bs_05,d_shouhu_lian_kartos,1,,"不可抓取,不可冲撞",,"闪白,概率飙血",,,5lianji01,"jineng01_01_dahuixuan,jineng02_01_shuzhizhongji,jineng03_01_zhongjifei",skill_shouhu_lian_kratos,5,5,,大血条,,0,shouhu_begin,jy_03dead,jy_daodi01,ai_jy_03:羊BOSSAI,,"中,弱,中,无",劈,103,1,2.3,,,,,,0.75
shouhu_xb_01,小兵,mod_14001_01,守护家人剑盾骷髅兵,3,,怪物属性,v_xb_01,d_shouhu_xb_01,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,attack01,skill_01_chongci,skill_xiaobing,5,5,,小血条,,0,xb_01begin,xb_01dead,xb_daodi01,ai_baowei:小兵包围AI,,"中,弱,中,无",劈,101,1,4,,,,,,1
shouhu_xb_03,小兵（魔法）,mod_14001_03,守护家人魔法骷髅兵,3,,怪物属性,v_xb_03,d_shouhu_xb_03,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,attack03,skill_01_siwanghuhua,skill_xiaobin_03,5,5,,小血条,,0,xb_03begin,xb_03dead,xb_daodi01,ai_xb_yuancheng:远程小兵通用AI,,"中,弱,中,无",劈,101,1,4,,,,,,1
shouhu_xb_02,小兵（远）,mod_14001_02,守护家人远程骷髅兵,3,,怪物属性,v_xb_02,d_shouhu_xb_02,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,attack02,skill_01_zuzhou,skill_xiaobin_02,5,5,,小血条,,0,xb_02begin,xb_02dead,xb_daodi01,ai_xb_yuancheng:远程小兵通用AI,,"中,弱,中,无",劈,101,1,4,,,,,,1
shouhu_bs_01,独眼巨人,mod_14015,守护家人独眼巨人,4,,怪物属性,v_bs_01,d_shouhu_bs_01,1,,"不可抓取,不可冲撞,巨型怪物",大怪碰撞,"闪白,概率飙血",,,juren01,"skill_01_jurencai,skill_01_jurenhuixuan,skill_01_jurenchongci_qianyao",skill_juren_01,5,5,,大血条,,0,bs_01begin,bs_01dead,boos_daodi01,ai_bs_01:巨人AI,,"中,中,弱,无",打,120,1,1,,,,,,0.75
shouhu_xb_06,蛮族斧头兵,mod_renleizhanshi_01,守护家人蛮族斧头兵,3,,怪物属性,v_xb_06,d_shouhu_xb_06,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,gongji01,kuangzhan_01,skill_manzufutubing,5,5,,小血条,,0,xb_06begin,xb_06dead,xb_daodi01,ai_baowei:小兵包围AI,,"弱,中,中,无",斩,101,1,4,,,,,,1
shouhu_xb_07,蛮族长矛兵,mod_renleigongbing_01,守护家人蛮族长矛兵,3,,怪物属性,v_xb_07,d_shouhu_xb_07,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,gongji01,"dujian_01,chongci01",skill_manzuchangmaobing_1,5,5,,小血条,,0,xb_06begin,xb_06dead,xb_daodi01,ai_xb_yuancheng:远程小兵通用AI,,"弱,中,中,无",斩,101,1,4,,,,,,1
shouhu_bs_02,地狱三头犬,mod_diyuquan_01,守护家人地狱三头犬,4,,怪物属性,v_bs_02,d_shouhu_bs_02,1,,"不可抓取,不可冲撞",大怪碰撞,"闪白,概率飙血",,,gongji01,"puyao_01,huoyandan_01,qianfu_01,houtiao,zuotiao,youtiao",skill_diyuquan_01,5,5,,大血条,,0,bs_02begin,bs_02dead,boos_daodi01,ai_bs_02:地狱犬AI,,"中,弱,中,无",劈,120,1,1,,,,,,0.75
shouhu_xb_08,蛮族法师兵,mod_renleifashi_01,守护家人蛮族法师兵,3,,怪物属性,v_xb_08,d_shouhu_xb_08,1,,"可抓取,可冲撞",,"闪白,概率飙血",,,gongji01,"fagong_01,huohan_01",skill_manzufashibing,5,5,,小血条,,0,xb_06begin,xb_06dead,xb_daodi01,ai_xb_yuancheng:远程小兵通用AI,,"弱,中,中,无",斩,101,1,4,,,,,,1
